"('rif', 1173)"
"('universityofamsterdam', 14)"
"('sainturbain', 14)"
"('beatrixpotter', 14)"
"('vi', 14)"
"('magnesiumoxide', 14)"
"('davidarchuleta', 14)"
"('nationalgalleryofart', 14)"
"('jhelumriver', 14)"
"('eprparadox', 14)"
"('neworder', 14)"
"('dagmarschipanski', 14)"
"('presence', 14)"
"('juliusmartov', 14)"
"('hugowolf', 14)"
"('rudolfwittkower', 14)"
"('charliewatts', 14)"
"('edwardburnejones', 14)"
"('franzberwald', 14)"
"('register', 14)"
"('seonarae', 14)"
"('hurricanedog', 14)"
"('espn', 14)"
"('liberaldemocraticparty', 14)"
"('salemwitchtrials', 14)"
"('elbridgegerry', 14)"
"('soasuniversityoflondon', 14)"
"('streamingmedia', 14)"
"('filmfestival', 14)"
"('thefrenchconnection', 14)"
"('cityofgod', 14)"
"('supersonic', 14)"
"('flash', 14)"
"('unitedstatessoccerfederation', 14)"
"('cleftlipandcleftpalate', 14)"
"('methylenedioxyethamphetamine', 14)"
"('elicohen', 14)"
"('thenotebook', 14)"
"('farinelli', 14)"
"('maya', 14)"
"('allindiamuslimleague', 14)"
"('rpm', 14)"
"('chameleon', 14)"
"('hd', 14)"
"('ed', 14)"
"('sanandreas', 14)"
"('karen', 14)"
"('fg', 14)"
"('justice', 14)"
"('psd', 14)"
"('duncan', 14)"
"('heavenandhell', 14)"
"('thomascounty', 14)"
"('fontenay', 14)"
"('suzannecollins', 14)"
"('asa', 14)"
"('sumtercounty', 14)"
"('amberheard', 14)"
"('sayakokuroda', 14)"
"('pattyhearst', 14)"
"('silva', 14)"
"('compton', 14)"
"('zuoyuncounty', 14)"
"('lamalinche', 14)"
"('ghoststory', 14)"
"('madamedubarry', 14)"
"('juillac', 14)"
"('jennylind', 14)"
"('joanofnavarre', 14)"
"('alexandradaddario', 14)"
"('summitcounty', 14)"
"('annakarina', 14)"
"('anastasijasevastova', 14)"
"('jackjohnson', 14)"
"('aaronciechanover', 14)"
"('mauvezin', 14)"
"('alhasakahgovernorate', 14)"
"('tsaiingwen', 14)"
"('mai', 14)"
"('sailly', 14)"
"('paprika', 14)"
"('vigan', 14)"
"('folkmusic', 14)"
"('livkristine', 14)"
"('orchard', 14)"
"('palazzo', 14)"
"('pavelgrachev', 14)"
"('jawbreaker', 14)"
"('garbage', 14)"
"('outland', 14)"
"('tsn', 14)"
"('gaston', 14)"
"('battery', 14)"
"('marinavlady', 14)"
"('louisedemarillac', 14)"
"('gavignano', 14)"
"('makitabata', 14)"
"('wachtendonk', 14)"
"('brazilianfootballconfederation', 14)"
"('polishteachersunion', 14)"
"('roseville', 14)"
"('impact', 14)"
"('bancroft', 14)"
"('williamobrien', 14)"
"('hiroshihara', 14)"
"('jackhorner', 14)"
"('celeste', 14)"
"('tobeornottobe', 14)"
"('spellbound', 14)"
"('johnsavage', 14)"
"('cox', 14)"
"('perthes', 14)"
"('papa', 14)"
"('tarasbulba', 14)"
"('kyokofukada', 14)"
"('icehouse', 14)"
"('amanda', 14)"
"('sherlockholmesandthesecretweapon', 14)"
"('rushhour', 14)"
"('carolburnett', 14)"
"('equidistanthypersurface', 14)"
"('cube', 14)"
"('sarahpaulson', 14)"
"('sallyhemings', 14)"
"('margaretfuller', 14)"
"('saintprix', 14)"
"('theodorakomneneduchessofaustria', 14)"
"('portage', 14)"
"('thrombosis', 14)"
"('jacquelinederomilly', 14)"
"('snowglobe', 14)"
"('crouchingtigerhiddendragon', 14)"
"('daniilkharms', 14)"
"('paulsandby', 14)"
"('civiccenter', 14)"
"('frightnight', 14)"
"('rinekedijkstra', 14)"
"('contact', 14)"
"('andora', 14)"
"('adriennerich', 14)"
"('kozueando', 14)"
"('ayasameshima', 14)"
"('torstenwiesel', 14)"
"('elenastasova', 14)"
"('lydiawideman', 14)"
"('corinnegriffith', 14)"
"('michaelporter', 14)"
"('epidote', 14)"
"('johneccles', 14)"
"('charliewilsonswar', 14)"
"('lala', 14)"
"('monicaiacobridzi', 14)"
"('moloch', 14)"
"('masseffect', 14)"
"('mariskahargitay', 14)"
"('childhood', 14)"
"('joseantonioreyes', 14)"
"('ananthavenkataramireddy', 14)"
"('cucomartina', 14)"
"('saintclair', 14)"
"('rossas', 14)"
"('johnlukacs', 14)"
"('hellyeah', 14)"
"('pyrocatechol', 14)"
"('afternoon', 14)"
"('privatepractice', 14)"
"('christinemoore', 14)"
"('imissyou', 14)"
"('sondralocke', 14)"
"('monserrato', 14)"
"('quartucciu', 14)"
"('quartusantelena', 14)"
"('sethgueko', 14)"
"('azusakataoka', 14)"
"('elassasif', 14)"
"('thebestman', 14)"
"('magnesiumsulfate', 14)"
"('laak', 14)"
"('albion', 14)"
"('ayumikaihori', 14)"
"('beatricelillie', 14)"
"('willow', 14)"
"('bonnes', 14)"
"('nicodemus', 14)"
"('kurie', 14)"
"('tianasardinia', 14)"
"('davidhubel', 14)"
"('tomhiddleston', 14)"
"('johnbull', 14)"
"('alexanderlebed', 14)"
"('marysville', 14)"
"('philipzimbardo', 14)"
"('badboys', 14)"
"('tms', 14)"
"('hop', 14)"
"('hawthorne', 14)"
"('nicholashoult', 14)"
"('holt', 14)"
"('libertas', 14)"
"('caroleeschneemann', 14)"
"('diegolaynez', 14)"
"('crabeatingmacaque', 14)"
"('teddykollek', 14)"
"('haitianvodou', 14)"
"('miller', 14)"
"('pixiv', 14)"
"('abdullahalmahdibillah', 14)"
"('motionsickness', 14)"
"('singinintherain', 14)"
"('edwardlear', 14)"
"('scottsinclair', 14)"
"('clostridiumdifficile', 14)"
"('francescoredi', 14)"
"('garcilasodelavega', 14)"
"('curcumin', 14)"
"('jamesbradley', 14)"
"('gustavosantaolalla', 14)"
"('joanmanuelserrat', 14)"
"('michellegrand', 14)"
"('baijuyi', 14)"
"('jonahhill', 14)"
"('bejicaidelsebsi', 14)"
"('rossperot', 14)"
"('georgewallace', 14)"
"('olegyankovsky', 14)"
"('johnwaters', 14)"
"('edmondbecquerel', 14)"
"('eierschecke', 14)"
"('williamcowper', 14)"
"('hideokojima', 14)"
"('consolacion', 14)"
"('josephchamberlain', 14)"
"('giovannibattistapiranesi', 14)"
"('thomasreid', 14)"
"('tabogon', 14)"
"('schwarzach', 14)"
"('nishio', 14)"
"('edgarmorin', 14)"
"('rossmacdonald', 14)"
"('jimdavis', 14)"
"('alexjones', 14)"
"('columbanus', 14)"
"('keithemerson', 14)"
"('guidomolinari', 14)"
"('richardserra', 14)"
"('feministpartyofgermany', 14)"
"('suffragette', 14)"
"('petertaylor', 14)"
"('tonybuzan', 14)"
"('thepromise', 14)"
"('aneurinbevan', 14)"
"('headon', 14)"
"('hopesprings', 14)"
"('xfactor', 14)"
"('aureliobianchigiovini', 14)"
"('naziplunder', 14)"
"('luizgustavo', 14)"
"('butcher', 14)"
"('militarytechnology', 14)"
"('abrahambendavid', 14)"
"('burial', 14)"
"('michaelheseltine', 14)"
"('ernestbevin', 14)"
"('keirhardie', 14)"
"('michaeljoplingbaronjopling', 14)"
"('brucemillan', 14)"
"('franksoskicebaronstowhill', 14)"
"('jamespriorbaronprior', 14)"
"('theultimatewarrior', 14)"
"('terencehigginsbaronhiggins', 14)"
"('malcolmmacdonald', 14)"
"('chicobuarque', 14)"
"('emlynhoosonbaronhooson', 14)"
"('mountlebanon', 14)"
"('eleanorrathbone', 14)"
"('thomascole', 14)"
"('chandrashekhar', 14)"
"('johnlatham', 14)"
"('surveillance', 14)"
"('robertboothbybaronboothby', 14)"
"('hectormonrobaronmonrooflangholm', 14)"
"('johntoland', 14)"
"('cyrilsmith', 14)"
"('georgeluks', 14)"
"('theforgotten', 14)"
"('farcry', 14)"
"('natschbachloipersbach', 14)"
"('jameshenrythomas', 14)"
"('thevisitors', 14)"
"('miramar', 14)"
"('lamaddalena', 14)"
"('diversity', 14)"
"('sanfelice', 14)"
"('alfredhayes', 14)"
"('prime', 14)"
"('gabenewell', 14)"
"('davidfilo', 14)"
"('johnevans', 14)"
"('muhsinmahdi', 14)"
"('look', 14)"
"('cocoon', 14)"
"('release', 14)"
"('nicolasbatum', 14)"
"('henryhoward', 14)"
"('fujisawa', 14)"
"('adeebkhalid', 14)"
"('ahtammsaare', 14)"
"('ripple', 14)"
"('pasqualmaragallimira', 14)"
"('hofburginnsbruck', 14)"
"('massimilianogentili', 14)"
"('gidget', 14)"
"('santacroce', 14)"
"('ottercreek', 14)"
"('michaelphillips', 14)"
"('vladimirobruchev', 14)"
"('sue', 14)"
"('misawa', 14)"
"('edwardtaylor', 14)"
"('denysarcand', 14)"
"('vladimirantonov', 14)"
"('jacquesisorni', 14)"
"('carlos', 14)"
"('dennisweaver', 14)"
"('adolpheblanc', 14)"
"('chainreaction', 14)"
"('europeanrailwayagency', 14)"
"('saintursula', 14)"
"('flagofarkansas', 14)"
"('paulhenry', 14)"
"('brookbenton', 14)"
"('enriqueangelelli', 14)"
"('colophon', 14)"
"('jerrybutler', 14)"
"('weihai', 14)"
"('adriangoldsworthy', 14)"
"('eatingdisorder', 14)"
"('deirelbahari', 14)"
"('ingomaurer', 14)"
"('wei', 14)"
"('perteodorcleve', 14)"
"('rajdhaniexpress', 14)"
"('valentinogaravani', 14)"
"('potassiumcarbonate', 14)"
"('thefortuneteller', 14)"
"('sauveterre', 14)"
"('robertasjavtokas', 14)"
"('nikolaylossky', 14)"
"('oneoftheboys', 14)"
"('janzamoyski', 14)"
"('petruscamper', 14)"
"('gemfibrozil', 14)"
"('dovertownship', 14)"
"('scorzonerahispanica', 14)"
"('shahrekord', 14)"
"('pitivi', 14)"
"('africanizedbee', 14)"
"('osceolatownship', 14)"
"('slipstream', 14)"
"('principalityofwallachia', 14)"
"('italianagencyofrevenue', 14)"
"('epigallocatechingallate', 14)"
"('sliver', 14)"
"('agostinoricci', 14)"
"('parasite', 14)"
"('newbridge', 14)"
"('kingofthehill', 14)"
"('reds', 14)"
"('affection', 14)"
"('intothesun', 14)"
"('jasmine', 14)"
"('henryadams', 14)"
"('thegreattrainrobbery', 14)"
"('alfie', 14)"
"('buxton', 14)"
"('antequera', 14)"
"('corella', 14)"
"('dearoldstockholm', 14)"
"('sva', 14)"
"('biphenyl', 14)"
"('millersburg', 14)"
"('marklawrence', 14)"
"('ajuda', 14)"
"('myclobutanil', 14)"
"('rsbaclofen', 14)"
"('temazepam', 14)"
"('rubber', 14)"
"('gamolenicacid', 14)"
"('betamethasone', 14)"
"('londonderry', 14)"
"('methylcellulose', 14)"
"('nitrendipine', 14)"
"('toxaphene', 14)"
"('calciumpropionate', 14)"
"('johnmoore', 14)"
"('benzamide', 14)"
"('azinphosmethyl', 14)"
"('laodice', 14)"
"('ergotamine', 14)"
"('trimethylamineoxide', 14)"
"('brilliantbluefcf', 14)"
"('chalcophyllite', 14)"
"('acetanilide', 14)"
"('desomorphine', 14)"
"('promethazine', 14)"
"('carbofuran', 14)"
"('eugenol', 14)"
"('blacklagoon', 14)"
"('tianeptine', 14)"
"('neohesperidindihydrochalone', 14)"
"('saka', 14)"
"('gracilicutes', 14)"
"('alfarabikazakhnationaluniversity', 14)"
"('thethinman', 14)"
"('humaneye', 14)"
"('ninobravo', 14)"
"('deserthearts', 14)"
"('stevendefour', 14)"
"('thequietamerican', 14)"
"('hendsabri', 14)"
"('franzschmidt', 14)"
"('anatolyrybakov', 14)"
"('alisonbechdel', 14)"
"('rade', 14)"
"('eileengray', 14)"
"('piana', 14)"
"('petereriksson', 14)"
"('greenhill', 14)"
"('michaelwolff', 14)"
"('janewiedlin', 14)"
"('lizwhite', 14)"
"('kateobrien', 14)"
"('benefit', 14)"
"('markjones', 14)"
"('krzemieniewo', 14)"
"('leonardopiepoli', 14)"
"('hedvigcharlottanordenflycht', 14)"
"('latrobe', 14)"
"('aldrichames', 14)"
"('oakhurst', 14)"
"('twylatharp', 14)"
"('odoofcluny', 14)"
"('nevershoutnever', 14)"
"('titoschipa', 14)"
"('georgiivanov', 14)"
"('romanromanenko', 14)"
"('marybeard', 14)"
"('christinegirard', 14)"
"('izharcohen', 14)"
"('kristinakristiansen', 14)"
"('setthathirathii', 14)"
"('thescorpionking', 14)"
"('pavelsudoplatov', 14)"
"('handa', 14)"
"('hansmartinlinde', 14)"
"('juliandean', 14)"
"('raziasultana', 14)"
"('monaozouf', 14)"
"('leopoldinfeld', 14)"
"('cyrus', 14)"
"('diekunstderfuge', 14)"
"('chyna', 14)"
"('nadezhdaudaltsova', 14)"
"('geoffemerick', 14)"
"('jorane', 14)"
"('petercetera', 14)"
"('thebeach', 14)"
"('barrylyndon', 14)"
"('gennadisarafanov', 14)"
"('mindenstation', 14)"
"('nostringsattached', 14)"
"('wuqiaocounty', 14)"
"('beigangriver', 14)"
"('phalanx', 14)"
"('monkeydluffy', 14)"
"('shichigahama', 14)"
"('album', 14)"
"('hideout', 14)"
"('cloudcomputing', 14)"
"('williamadolphebouguereau', 14)"
"('imperforateanus', 14)"
"('kolkhoz', 14)"
"('burglar', 14)"
"('chelonoidisnigra', 14)"
"('factorygirl', 14)"
"('requiemforadream', 14)"
"('theadjustmentbureau', 14)"
"('humanenvironmentanimalprotection', 14)"
"('mountmyohyang', 14)"
"('libon', 14)"
"('manito', 14)"
"('tiwi', 14)"
"('hypercorrection', 14)"
"('andreamarfori', 14)"
"('curaannonae', 14)"
"('forensicscience', 14)"
"('colin', 14)"
"('andreasartsruni', 14)"
"('horstfrank', 14)"
"('ccleaner', 14)"
"('sakura', 14)"
"('rulesofengagement', 14)"
"('andreasklier', 14)"
"('universityofliverpool', 14)"
"('dreamworksanimation', 14)"
"('sylvester', 14)"
"('andreaswagner', 14)"
"('munkforsmunicipality', 14)"
"('thelastkiss', 14)"
"('murderbynumbers', 14)"
"('westworld', 14)"
"('osteonecrosis', 14)"
"('easyrider', 14)"
"('fatalattraction', 14)"
"('tittmoning', 14)"
"('orderofthebath', 14)"
"('jamesstephens', 14)"
"('hannakrall', 14)"
"('marianorampolla', 14)"
"('markhanna', 14)"
"('hagforsmunicipality', 14)"
"('mariadeabarca', 14)"
"('forcedlabourundergermanruleduringworldwarii', 14)"
"('markwarawa', 14)"
"('krokommunicipality', 14)"
"('johnmeurigthomas', 14)"
"('uppvidingemunicipality', 14)"
"('bankofvenezuela', 14)"
"('janetasimov', 14)"
"('official', 14)"
"('lawrencelivermorenationallaboratory', 14)"
"('okwuienwezor', 14)"
"('shanghaijiaotonguniversity', 14)"
"('williamowens', 14)"
"('maitland', 14)"
"('kennethnoland', 14)"
"('dosso', 14)"
"('josephvijay', 14)"
"('jamesmurray', 14)"
"('angelaahrendts', 14)"
"('dinodeantoni', 14)"
"('theman', 14)"
"('leithaprodersdorf', 14)"
"('alexandracamenscic', 14)"
"('elisabethlabrousse', 14)"
"('whiteshadowsinthesouthseas', 14)"
"('sarahschulman', 14)"
"('keepthefaith', 14)"
"('hotrod', 14)"
"('billa', 14)"
"('angermanagement', 14)"
"('henricountofparis', 14)"
"('ganzhoudistrict', 14)"
"('angklung', 14)"
"('alexandreusov', 14)"
"('carlosaltamirano', 14)"
"('polylepisaustralis', 14)"
"('battleofsantacruzdetenerife', 14)"
"('complicated', 14)"
"('jelitkowo', 14)"
"('fcnemangrodno', 14)"
"('thebmj', 14)"
"('gregbrown', 14)"
"('theraisingoflazarus', 14)"
"('rossthomas', 14)"
"('deerfieldtownship', 14)"
"('emanuelmoravec', 14)"
"('jeanhenridanglebert', 14)"
"('gonagai', 14)"
"('liciniusmacercalvus', 14)"
"('mogadouro', 14)"
"('georgeforsyth', 14)"
"('christopher', 14)"
"('aileenquinn', 14)"
"('mikeashley', 14)"
"('christmasinwonderland', 14)"
"('carrolloconnor', 14)"
"('carlomariaabate', 14)"
"('haystacks', 14)"
"('jeanyvesledrian', 14)"
"('annaalchuk', 14)"
"('carloscabezas', 14)"
"('annaholmes', 14)"
"('gaetanopugnani', 14)"
"('duchroth', 14)"
"('nicholascharnetsky', 14)"
"('nikolaidmitriyevichkuznetsov', 14)"
"('evocatus', 14)"
"('masterofmesskirch', 14)"
"('mariano', 14)"
"('popstars', 14)"
"('lincountyshanxi', 14)"
"('dispatcher', 14)"
"('antanasbaranauskas', 14)"
"('rhodopechys', 14)"
"('matttaylor', 14)"
"('stayhungry', 14)"
"('warmemorial', 14)"
"('railtransportincuba', 14)"
"('henricusvandewetering', 14)"
"('themurderess', 14)"
"('pekin', 14)"
"('informationmanagement', 14)"
"('universityofmissouri', 14)"
"('fredhoiberg', 14)"
"('sturmpanzeriibison', 14)"
"('kawakami', 14)"
"('yuchengdistrict', 14)"
"('segonzac', 14)"
"('terrysouthern', 14)"
"('halka', 14)"
"('praderwillisyndrome', 14)"
"('giancarlomaldonado', 14)"
"('uher', 14)"
"('kturtle', 14)"
"('thegoddess', 14)"
"('franzantonvonharrach', 14)"
"('stayawayjoe', 14)"
"('thechase', 14)"
"('cycloleucine', 14)"
"('thecastleofcagliostro', 14)"
"('highfields', 14)"
"('spanishpetroleumcompany', 14)"
"('chthonicinancientgreekreligion', 14)"
"('undergrowth', 14)"
"('carlowestphal', 14)"
"('sweetblueflowers', 14)"
"('holder', 14)"
"('hellsangels', 14)"
"('checa', 14)"
"('cheilitis', 14)"
"('nightflight', 14)"
"('chonglidistrict', 14)"
"('masculinity', 14)"
"('sarrazac', 14)"
"('whitelightning', 14)"
"('prestashop', 14)"
"('kovalenko', 14)"
"('joeswanson', 14)"
"('christofrapp', 14)"
"('maiellanationalpark', 14)"
"('christophercollins', 14)"
"('franciscodiago', 14)"
"('preethavijayakumar', 14)"
"('chuckblazer', 14)"
"('mitsuhirohidaka', 14)"
"('simondevlieger', 14)"
"('letsgetiton', 14)"
"('claudegauvard', 14)"
"('clausmeyer', 14)"
"('compliance', 14)"
"('kimagemapeditor', 14)"
"('eltorno', 14)"
"('colle', 14)"
"('comtruise', 14)"
"('lucreziatornabuoni', 14)"
"('anhiers', 14)"
"('romancatholicarchdioceseofotranto', 14)"
"('bogorbotanicalgardens', 14)"
"('casualtiesofwar', 14)"
"('gigevision', 14)"
"('crossroads', 14)"
"('ariodantefabretti', 14)"
"('thepinkpanther', 14)"
"('backmountain', 14)"
"('littlebigman', 14)"
"('forkeeps', 14)"
"('theshockdoctrine', 14)"
"('cowdendisease', 14)"
"('subjectivity', 14)"
"('crossasia', 14)"
"('benoismadonna', 14)"
"('gwenview', 14)"
"('cymoxanil', 14)"
"('suibhnemaccolmain', 14)"
"('poussan', 14)"
"('oceaneeringinternational', 14)"
"('aurabattlerdunbine', 14)"
"('artik', 14)"
"('dachengcounty', 14)"
"('policy', 14)"
"('dambeck', 14)"
"('rieulay', 14)"
"('director', 14)"
"('nsd', 14)"
"('yanggaocounty', 14)"
"('canthelpsinging', 14)"
"('paradiseandtheperi', 14)"
"('theballadofjosie', 14)"
"('davecarey', 14)"
"('raymond', 14)"
"('lajosmile', 14)"
"('dazhucounty', 14)"
"('muallaqat', 14)"
"('yakumo', 14)"
"('nobletownship', 14)"
"('onga', 14)"
"('hungaryduringworldwarii', 14)"
"('denisnoble', 14)"
"('rosamontero', 14)"
"('theelderscrollsonline', 14)"
"('galaxian', 14)"
"('bricklane', 14)"
"('vagaltone', 14)"
"('harvestmoon', 14)"
"('wenancounty', 14)"
"('xiongcounty', 14)"
"('dingxingcounty', 14)"
"('tangcounty', 14)"
"('weichangmanchuandmongolautonomouscounty', 14)"
"('youyucounty', 14)"
"('tianzhencounty', 14)"
"('xinfudistrict', 14)"
"('fangshancounty', 14)"
"('hongtongcounty', 14)"
"('alongcamejones', 14)"
"('jiacounty', 14)"
"('jiangyangdistrict', 14)"
"('longchangcounty', 14)"
"('xuanhancounty', 14)"
"('meicounty', 14)"
"('sanyuancounty', 14)"
"('tongxincounty', 14)"
"('shirahama', 14)"
"('ujitawara', 14)"
"('kasagi', 14)"
"('hirata', 14)"
"('wadomari', 14)"
"('intellijidea', 14)"
"('huozhou', 14)"
"('goldengirl', 14)"
"('theladyfromthesea', 14)"
"('rapidfire', 14)"
"('blacksunday', 14)"
"('portraitofanunknownwoman', 14)"
"('theprophecy', 14)"
"('tzand', 14)"
"('thetendersisters', 14)"
"('dijkstra', 14)"
"('nndimethylsulfamide', 14)"
"('thebeloved', 14)"
"('kaita', 14)"
"('universityoftexasatarlington', 14)"
"('dmitrigutov', 14)"
"('donaldchapmanbaronnorthfield', 14)"
"('pramoxine', 14)"
"('raiden', 14)"
"('patrickmurphy', 14)"
"('doubleteam', 14)"
"('hafizabad', 14)"
"('jasonjones', 14)"
"('peterjosephlausberg', 14)"
"('georgethomson', 14)"
"('msmr', 14)"
"('thetemptress', 14)"
"('technicaluniversityofdenmark', 14)"
"('clovenfeathereddove', 14)"
"('karlolivecrona', 14)"
"('franzk', 14)"
"('missearthguam', 14)"
"('malcolm', 14)"
"('streetsoffire', 14)"
"('johnnykidd', 14)"
"('russulaaurea', 14)"
"('georgesperrot', 14)"
"('wendyorr', 14)"
"('charlesconder', 14)"
"('edmundbacon', 14)"
"('walterbacher', 14)"
"('ferencszalay', 14)"
"('samaria', 14)"
"('mirrors', 14)"
"('franzschmitt', 14)"
"('theinlaws', 14)"
"('opalcrownedmanakin', 14)"
"('eisenbibliothek', 14)"
"('streetfood', 14)"
"('inpectore', 14)"
"('hermannschmidt', 14)"
"('derektsang', 14)"
"('thagaste', 14)"
"('parenting', 14)"
"('internationalkarate', 14)"
"('tolmachevoairport', 14)"
"('wulongdistrict', 14)"
"('muursaemajoris', 14)"
"('emilhartmann', 14)"
"('emillehmann', 14)"
"('yongdengcounty', 14)"
"('yuzhongcounty', 14)"
"('randalkleiser', 14)"
"('fabrizioguidi', 14)"
"('aridagawa', 14)"
"('thebox', 14)"
"('fukaura', 14)"
"('henrikreuterdahl', 14)"
"('lowellmason', 14)"
"('thomasjeffersonjacksonsee', 14)"
"('stevenbochco', 14)"
"('queensbladerebellion', 14)"
"('jalpaiguridistrict', 14)"
"('shimamaki', 14)"
"('ernestlaszlo', 14)"
"('francescofurini', 14)"
"('taupegasi', 14)"
"('theref', 14)"
"('jinghaidistrict', 14)"
"('ronaldjenkees', 14)"
"('memoriav', 14)"
"('upfingerried', 14)"
"('rosriver', 14)"
"('mitk', 14)"
"('yongningcounty', 14)"
"('olofvondalin', 14)"
"('zhouxinfang', 14)"
"('mountjackson', 14)"
"('europeanmolecularbiologyorganization', 14)"
"('europeancharteroflocalselfgovernment', 14)"
"('thethird', 14)"
"('paulfreeman', 14)"
"('forrestgregg', 14)"
"('mallakhamb', 14)"
"('evangelicalchurchofwestphalia', 14)"
"('johnwalkerlindh', 14)"
"('isaakpomeranchuk', 14)"
"('pierrebayard', 14)"
"('michelcrozier', 14)"
"('marroxas', 14)"
"('haji', 14)"
"('farisahmedjamaanalshoweelalzahrani', 14)"
"('farmersinsurancegroup', 14)"
"('animalfarm', 14)"
"('martinpedersen', 14)"
"('alterlaa', 14)"
"('whenhitlerstolepinkrabbit', 14)"
"('thedig', 14)"
"('wishcraft', 14)"
"('queereye', 14)"
"('openhouse', 14)"
"('wanderlust', 14)"
"('neurolepticmalignantsyndrome', 14)"
"('saltimbanco', 14)"
"('francisedwardclark', 14)"
"('zakaryabergdich', 14)"
"('frankstarke', 14)"
"('muddyriver', 14)"
"('franzbeck', 14)"
"('ministryofhealth', 14)"
"('franzstumpf', 14)"
"('friedrichbluhme', 14)"
"('viktoryushchenko', 14)"
"('friedrichwilhelmpixis', 14)"
"('sixteentons', 14)"
"('frombeyond', 14)"
"('consumercomplaint', 14)"
"('kentstateuniversity', 14)"
"('ilonaschulz', 14)"
"('rostelecom', 14)"
"('returntoparadise', 14)"
"('michaelhill', 14)"
"('marylandsenate', 14)"
"('georgebalfour', 14)"
"('georgewilliams', 14)"
"('nemalinemyopathy', 14)"
"('georgejohnson', 14)"
"('georgeneikrug', 14)"
"('georgesmartin', 14)"
"('gerardbatten', 14)"
"('gerhardmeyer', 14)"
"('wahine', 14)"
"('emiyamamoto', 14)"
"('giuseppebelluzzo', 14)"
"('gooseisland', 14)"
"('thecatempire', 14)"
"('wasatchrange', 14)"
"('samaritanalphabet', 14)"
"('pauliusbaltakis', 14)"
"('gymnasiumkirchenfeld', 14)"
"('pauljames', 14)"
"('hawkuniversityofappliedsciencesandarts', 14)"
"('peenetalvonsalembisjarmen', 14)"
"('mutterdermannmitdemkoksistda', 14)"
"('oni', 14)"
"('hansclevers', 14)"
"('cilleros', 14)"
"('talesfromthecrypt', 14)"
"('municipalarchivechur', 14)"
"('hieronimaugustynlubomirski', 14)"
"('universityteacher', 14)"
"('homercalvindavenport', 14)"
"('hulu', 14)"
"('navarredondilla', 14)"
"('theascension', 14)"
"('marcelomilanesio', 14)"
"('godojos', 14)"
"('vsevolodzaderatsky', 14)"
"('pauljosefraue', 14)"
"('palomero', 14)"
"('mariettamonaco', 14)"
"('kaitrampedach', 14)"
"('peterwulf', 14)"
"('cantalejo', 14)"
"('terbumeton', 14)"
"('nicolabombacci', 14)"
"('johannesjarolim', 14)"
"('pocketzip', 14)"
"('jamescrawford', 14)"
"('limestonetownship', 14)"
"('somedaymyprincewillcome', 14)"
"('homeagain', 14)"
"('josefmichaelhamberger', 14)"
"('lindateuteberg', 14)"
"('epatolmiscaesarea', 14)"
"('tinyccompiler', 14)"
"('flagofsouthvietnam', 14)"
"('killineyhill', 14)"
"('thelearningtree', 14)"
"('amazonstandardidentificationnumber', 14)"
